genes5,genes4,genes3,genes2,genes1,Label.1,cell_id,Label.2,Label.3,Probability.1,Probability.2,Probability.3,Test.Accuracy,Test.Loss,True_cluster,x_centroid,y_centroid,transcript_counts,control_probe_counts,control_codeword_counts,total_counts,cell_area,nucleus_area,cell_type_1,cell_type_2,cell_type_3,cell_type_4,cell_type_5,majority_cell_type,status,Title
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,30811,7,12,0.22735065,0.16018237,0.1201451,0.164884865,2.900434017,14,5391.905688,2842.543396,75,0,0,75,50.394375,27.40984375,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,30239,12,2,0.1688214,0.079919204,0.079044834,0.164884865,2.900434017,11,4968.883765,3166.4073,249,0,0,249,285.74875,45.56265625,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,15197,17,9,0.245164,0.15873767,0.07827927,0.164884865,2.900434017,9,4830.639648,2651.075085,149,0,0,149,161.47875,56.67109375,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,18263,2,7,0.14317177,0.09594387,0.086320095,0.164884865,2.900434017,2,2918.352979,2253.765662,72,0,0,73,247.9078125,36.35078125,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,31805,12,7,0.20415173,0.19918256,0.112043634,0.164884865,2.900434017,4,3631.415405,2212.883691,88,0,0,88,41.1825,19.10109375,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,1,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,6073,17,7,0.23786797,0.14920156,0.08580113,0.164884865,2.900434017,22,2225.007605,3336.458972,64,0,0,64,45.92390625,9.97953125,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,35688,17,7,0.26139262,0.13898136,0.088169865,0.164884865,2.900434017,11,3879.278394,2796.856726,387,0,0,387,218.195,57.21296875,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,6205,17,1,0.18158537,0.12828857,0.06798799,0.164884865,2.900434017,2,2390.629358,3289.376111,78,0,0,78,231.4709375,44.43375,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,10143,12,2,0.14747904,0.11962326,0.075159304,0.164884865,2.900434017,3,806.6541504,3055.376672,351,0,0,351,318.4870313,67.68921875,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,1899,12,7,0.2726313,0.16766487,0.10668038,0.164884865,2.900434017,13,4944.651294,3125.598792,87,0,0,87,39.195625,23.0296875,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,14870,12,17,0.24496102,0.13330315,0.112679474,0.164884865,2.900434017,13,4757.381934,2962.595728,180,0,0,180,152.0410938,69.22453125,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,1888,7,12,0.19919395,0.17488563,0.11848573,0.164884865,2.900434017,13,4942.329565,3075.746167,203,0,0,203,93.97015625,66.7409375,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,26558,12,1,0.15111189,0.13277264,0.07019094,0.164884865,2.900434017,2,5375.412866,2302.14386,132,0,0,132,69.31484375,41.2728125,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,23057,1,4,0.08982815,0.082812235,0.07059623,0.164884865,2.900434017,1,1611.092719,1792.559314,214,0,0,214,129.869375,48.4978125,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,21019,12,7,0.14045645,0.13342685,0.07865725,0.164884865,2.900434017,24,2858.823718,2909.513684,652,0,0,652,273.646875,75.36578125,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,7181,17,1,0.10228913,0.07773758,0.07589385,0.164884865,2.900434017,4,1766.611279,2618.608862,309,0,0,309,246.0564063,87.603125,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,1,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,24891,17,9,0.20493619,0.14190638,0.092972554,0.164884865,2.900434017,1,1604.494635,3008.956836,102,0,0,102,56.03890625,27.455,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,15086,7,12,0.23887588,0.1513007,0.108850785,0.164884865,2.900434017,19,4900.994165,2628.142102,69,0,0,69,76.72046875,26.6421875,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,11091,2,1,0.11090184,0.1030772,0.073262386,0.164884865,2.900434017,5,4876.757129,2116.673901,29,0,0,29,147.7060938,20.049375,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,19459,2,4,0.099765316,0.089175545,0.07717537,0.164884865,2.900434017,20,4470.541382,3500.270532,159,1,0,160,206.3640625,44.614375,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,11048,17,9,0.16114269,0.12922625,0.08077064,0.164884865,2.900434017,2,4917.938965,2029.53147,74,0,0,74,76.63015625,25.2875,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,5647,17,1,0.19866528,0.112928845,0.06650147,0.164884865,2.900434017,17,2409.401782,3051.016479,234,0,0,234,121.2896875,51.478125,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,2203,12,1,0.21209964,0.1786837,0.059039067,0.164884865,2.900434017,12,3310.333301,2365.874353,399,0,0,399,202.7515625,76.22375,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,16297,2,1,0.100560814,0.079211205,0.078186624,0.164884865,2.900434017,27,4394.603345,3131.096606,140,0,0,140,151.9507813,45.65296875,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,34811,1,2,0.13068661,0.07653569,0.07434376,0.164884865,2.900434017,7,3781.864575,3190.695386,135,0,0,135,56.03890625,11.51484375,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,35300,4,2,0.12065396,0.08729548,0.08271076,0.164884865,2.900434017,7,3627.706201,2892.630103,262,0,0,263,229.7098438,21.31375,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,32063,12,17,0.23977284,0.20338863,0.061948147,0.164884865,2.900434017,15,3713.999048,2230.461011,343,0,0,343,182.2957813,83.7196875,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,15112,17,1,0.17540216,0.0816086,0.0721274,0.164884865,2.900434017,9,4933.735352,2664.250085,64,0,0,64,65.97328125,13.4565625,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,15109,7,17,0.18454738,0.17067686,0.11863365,0.164884865,2.900434017,9,4927.124194,2662.847461,43,0,0,43,42.76296875,23.79734375,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,8325,17,1,0.15946484,0.10707338,0.07274074,0.164884865,2.900434017,17,2356.291931,3412.517786,111,0,0,111,121.4251563,39.60203125,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,6665,2,17,0.14374971,0.09543582,0.08509907,0.164884865,2.900434017,22,2089.861755,3208.939258,230,1,0,231,419.9982813,39.87296875,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,34854,12,17,0.26493695,0.140104,0.10522033,0.164884865,2.900434017,7,3899.284521,2912.986938,154,0,0,154,106.2978125,46.64640625,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,10663,2,4,0.100929864,0.08877698,0.07551945,0.164884865,2.900434017,9,334.5780594,3081.771289,112,0,0,112,99.6146875,20.54609375,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,30411,17,7,0.17940931,0.10726793,0.07236106,0.164884865,2.900434017,27,5221.138281,3289.10426,163,1,0,164,186.224375,29.6225,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,16083,12,17,0.25539067,0.105726846,0.10133827,0.164884865,2.900434017,13,4722.731982,3136.039929,195,0,0,195,104.7625,58.11609375,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,35944,17,12,0.20941214,0.100440465,0.07744224,0.164884865,2.900434017,7,3587.265625,2901.744153,158,0,0,159,71.6178125,17.2496875,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,1881,2,17,0.15364929,0.087547466,0.08628716,0.164884865,2.900434017,13,4968.660889,3022.609961,196,0,0,196,244.024375,36.7571875,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,1920,12,17,0.2997716,0.102450565,0.09403745,0.164884865,2.900434017,13,4951.483667,3104.40752,75,0,0,75,52.69734375,19.82359375,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,5100,12,7,0.164976,0.10835173,0.08653242,0.164884865,2.900434017,6,1867.490466,2219.665637,222,0,0,223,131.0885938,45.6078125,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,8391,17,7,0.21693052,0.124997556,0.11326097,0.164884865,2.900434017,17,2298.90614,3479.958521,179,0,0,179,118.9415625,50.07828125,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,67,17,9,0.17116356,0.114147656,0.08600243,0.164884865,2.900434017,20,2159.434546,2533.395325,24,1,0,25,37.8409375,8.9409375,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,29536,7,12,0.19667564,0.1081755,0.10479613,0.164884865,2.900434017,15,5341.986035,2859.091211,43,0,0,43,46.01421875,5.6896875,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,24827,12,7,0.15637742,0.12206821,0.08048443,0.164884865,2.900434017,6,1490.58623,3077.08031,207,0,0,208,306.6560938,72.11453125,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,26689,12,1,0.11530416,0.084657684,0.08191251,0.164884865,2.900434017,12,5074.990161,2464.249194,425,0,0,425,196.4748438,43.75640625,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,23037,1,4,0.1048978,0.08370143,0.081472576,0.164884865,2.900434017,8,1575.603247,1728.561743,217,0,0,218,136.010625,33.64140625,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,2786,17,7,0.20610245,0.08223356,0.07872421,0.164884865,2.900434017,5,5287.021997,1706.03197,122,0,0,122,162.8334375,45.4271875,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,25186,12,2,0.12908407,0.096861295,0.08337746,0.164884865,2.900434017,6,1266.222961,2777.972656,294,0,0,296,262.3578125,41.49859375,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,14751,12,17,0.16915767,0.09542235,0.07697512,0.164884865,2.900434017,20,4882.194556,3099.812415,121,0,0,121,128.4695313,52.561875,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,478,2,17,0.16588947,0.094420895,0.09117023,0.164884865,2.900434017,22,2239.823462,3377.578552,86,0,0,87,127.2503125,24.61015625,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,17224,12,7,0.22675392,0.13769427,0.116257265,0.164884865,2.900434017,7,4169.130469,2937.524255,264,0,0,264,89.00296875,37.57,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,11067,2,17,0.112588294,0.088884175,0.08188549,0.164884865,2.900434017,9,4833.734595,2101.01178,306,0,0,306,222.349375,78.16546875,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,11990,17,12,0.14005093,0.076612815,0.07590255,0.164884865,2.900434017,16,4426.96228,1946.234583,144,0,0,144,85.20984375,30.4353125,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,14640,12,17,0.22160724,0.09932339,0.08295683,0.164884865,2.900434017,17,4891.643335,2683.082483,115,0,0,115,118.2190625,44.38859375,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,22684,12,7,0.13959357,0.121284015,0.0749168,0.164884865,2.900434017,8,1410.99035,1915.331396,127,0,0,127,72.5209375,10.06984375,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,35267,17,2,0.19568169,0.13251935,0.067255005,0.164884865,2.900434017,24,3721.50752,2796.887231,84,0,0,84,105.3495313,31.609375,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,23601,12,7,0.1391248,0.10988171,0.0960524,0.164884865,2.900434017,5,2846.358643,3432.740564,55,0,0,55,82.04890625,21.494375,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,18169,17,7,0.22774334,0.11401055,0.08186356,0.164884865,2.900434017,2,2844.236963,2337.942432,32,0,0,32,98.66640625,13.4565625,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,26884,12,1,0.14888501,0.10899757,0.0715921,0.164884865,2.900434017,5,5090.034497,1744.40918,234,0,0,235,118.6254688,34.09296875,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,35420,12,17,0.2519354,0.13793826,0.07436366,0.164884865,2.900434017,28,3791.498877,2931.924341,179,0,0,179,101.8725,47.0528125,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,6644,12,7,0.15554196,0.083324924,0.0798584,0.164884865,2.900434017,22,2039.495105,3217.183179,195,0,0,195,223.433125,31.79,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,15226,2,17,0.116107844,0.09368563,0.091168195,0.164884865,2.900434017,17,4868.812451,2813.162988,100,0,0,100,85.8871875,25.1971875,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,30349,12,7,0.20204675,0.15643114,0.1234139,0.164884865,2.900434017,13,5124.204248,3147.648779,92,0,0,92,98.21484375,13.41140625,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,30710,7,12,0.20690824,0.20607746,0.20196603,0.164884865,2.900434017,14,5236.837134,2851.184302,240,0,0,240,110.8134375,63.1284375,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,30392,17,12,0.24314298,0.10596542,0.07614532,0.164884865,2.900434017,13,5017.561206,3122.064526,365,0,0,365,187.2629688,67.1925,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,9322,17,2,0.18453668,0.106628105,0.07181734,0.164884865,2.900434017,2,4914.295337,975.3767639,599,1,1,603,593.0821875,82.6359375,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,15293,7,12,0.18978816,0.1154655,0.07896906,0.164884865,2.900434017,13,4714.699731,3243.676367,167,0,0,167,135.83,63.4896875,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,6860,17,9,0.19137712,0.098447196,0.07905124,0.164884865,2.900434017,2,2041.673022,3092.076086,246,0,0,246,125.8053125,56.58078125,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,28540,4,2,0.09405323,0.087322876,0.08174857,0.164884865,2.900434017,3,3711.440747,950.6044312,324,0,0,324,386.6278125,86.92578125,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,5816,17,2,0.18728122,0.12620617,0.06985876,0.164884865,2.900434017,22,2357.824255,3181.703564,217,0,0,217,170.5551563,49.08484375,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,30189,2,17,0.14315088,0.08246958,0.079241484,0.164884865,2.900434017,17,4973.426367,3251.004504,85,0,0,85,94.5571875,26.95828125,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,30188,17,12,0.29290974,0.10771837,0.090993375,0.164884865,2.900434017,17,4994.255103,3251.59386,315,0,0,315,140.8875,63.17359375,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,26965,4,2,0.11131751,0.08177408,0.07683843,0.164884865,2.900434017,2,5001.847827,2243.880469,58,1,0,59,93.51859375,27.40984375,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,30190,7,12,0.17602858,0.08766444,0.07864644,0.164884865,2.900434017,13,4985.240039,3248.604541,43,0,0,43,45.65296875,10.656875,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,15148,12,7,0.20542978,0.123733446,0.123236746,0.164884865,2.900434017,17,4751.718726,2715.004382,144,0,0,144,80.4684375,38.15703125,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,16335,7,12,0.20808312,0.17327483,0.092378564,0.164884865,2.900434017,13,4562.091113,3055.780505,48,0,0,48,58.341875,34.2284375,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,15153,2,17,0.17938596,0.08621637,0.08449153,0.164884865,2.900434017,17,4744.69917,2729.110938,178,0,0,178,399.361875,56.535625,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,19191,2,4,0.09187254,0.09047119,0.08866866,0.164884865,2.900434017,16,2689.419922,1774.020764,190,0,0,190,194.8492188,42.04046875,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,14204,17,4,0.09548623,0.08421674,0.080334395,0.164884865,2.900434017,8,2596.006665,1517.041754,593,0,0,595,316.635625,85.57109375,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,22609,12,1,0.088706434,0.085707135,0.07873205,0.164884865,2.900434017,10,1285.195331,1948.905151,41,0,0,41,40.50515625,13.546875,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,29694,2,4,0.12546873,0.098580174,0.08587068,0.164884865,2.900434017,7,5347.591553,2771.702454,294,0,0,294,245.9660938,54.8196875,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,19846,1,4,0.12292021,0.08417174,0.07033425,0.164884865,2.900434017,3,1360.841595,1463.37876,345,0,0,345,180.7604688,53.5553125,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,24819,17,7,0.28471398,0.12027134,0.11098585,0.164884865,2.900434017,4,1472.891248,3060.339709,354,0,0,354,261.7707813,74.64328125,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,1,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,25146,7,2,0.1669156,0.098555446,0.08908576,0.164884865,2.900434017,1,1516.50874,3210.298718,103,0,0,103,138.7651563,10.79234375,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,18116,12,7,0.19456804,0.18024217,0.07254441,0.164884865,2.900434017,12,3038.315454,2434.487366,615,0,0,615,299.7020313,129.9145313,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,1194,17,12,0.18765323,0.090618365,0.081651956,0.164884865,2.900434017,6,4118.283203,1197.944055,102,0,0,102,73.19828125,22.3975,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,15986,12,17,0.25558704,0.11223427,0.10553039,0.164884865,2.900434017,13,4546.757495,2823.894031,255,0,0,255,108.3298438,55.813125,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,19386,17,9,0.220039,0.14298017,0.076033,0.164884865,2.900434017,11,4860.287964,3469.399719,153,0,0,153,192.9978125,53.05859375,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,32870,12,2,0.13726315,0.09047497,0.07153451,0.164884865,2.900434017,1,5037.356494,3421.772119,299,0,0,299,195.5717188,92.25421875,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,34908,17,1,0.18665498,0.11586048,0.06906528,0.164884865,2.900434017,7,3874.821289,2884.551782,217,0,0,217,177.735,40.1890625,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
Kctd8,Sncg,Nwd2,Tacr1,Chat,13,16561,7,12,0.23112977,0.18289223,0.16767856,0.164884865,2.900434017,7,4473.818945,2787.613391,220,0,0,220,93.8346875,62.5865625,Neurons,Neurons,Neurons,Endothelial,Neurons,Neurons,0,Transformer Model : Independent Sampling - Clean Data
