genes5,genes4,genes3,genes2,genes1,Label.1,cell_id,Label.2,Label.3,Probability.1,Probability.2,Probability.3,Test.Accuracy,Test.Loss,True_cluster,x_centroid,y_centroid,transcript_counts,control_probe_counts,control_codeword_counts,total_counts,cell_area,nucleus_area,cell_type_1,cell_type_2,cell_type_3,cell_type_4,cell_type_5,majority_cell_type,status,Title
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,3828,8,6,0.19404313,0.12846282,0.09433148,0.164884865283966,2.9004340171814,6,2458.02796630859,1845.69468994141,374,0,0,374,523.40609375,31.8803125,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,19994,5,1,0.21052349,0.14500728,0.11668846,0.164884865283966,2.9004340171814,3,1260.62470703125,1668.83274536133,161,0,0,161,273.78234375,10.88265625,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,4889,1,6,0.13019209,0.10725357,0.10195686,0.164884865283966,2.9004340171814,8,1983.30317382813,1828.7982421875,116,0,0,116,207.31234375,17.83671875,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,1,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,5452,1,6,0.11973247,0.096668914,0.095985934,0.164884865283966,2.9004340171814,11,3620.18776855469,3482.13540039063,378,0,0,378,475.26953125,82.04890625,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,13264,5,1,0.27052367,0.12453947,0.10832568,0.164884865283966,2.9004340171814,5,2875.09802246094,1494.35156860352,427,0,0,427,421.4884375,44.3434375,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,3611,8,4,0.15732136,0.11196546,0.09453277,0.164884865283966,2.9004340171814,4,2412.17092285156,2069.90086669922,367,0,0,367,311.939375,51.43296875,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,14411,5,1,0.27917787,0.1337831,0.10465763,0.164884865283966,2.9004340171814,1,2542.83269042969,944.606701660156,163,0,0,164,554.338125,20.59125,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,27680,4,6,0.13215227,0.116328,0.109721586,0.164884865283966,2.9004340171814,4,4071.25263671875,1608.58764648438,246,0,0,246,293.56078125,35.08640625,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,22807,8,1,0.2320268,0.12761168,0.093455605,0.164884865283966,2.9004340171814,8,1206.68311767578,2066.94641113281,534,0,0,535,397.32984375,52.38125,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,1,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,34112,1,5,0.26050538,0.10763294,0.10290333,0.164884865283966,2.9004340171814,26,1778.96782226563,1575.27723388672,306,0,0,306,316.0034375,55.04546875,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,21140,5,1,0.26412886,0.14543858,0.10643617,0.164884865283966,2.9004340171814,14,3072.00479736328,2854.29833984375,222,0,0,222,454.994375,16.93359375,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,33529,1,4,0.1092408,0.09791857,0.08487475,0.164884865283966,2.9004340171814,3,2286.28646240234,1428.76782226563,456,0,0,456,404.64515625,98.8921875,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,1846,1,4,0.12556605,0.10584232,0.0869458,0.164884865283966,2.9004340171814,8,2470.83420410156,1418.20393676758,67,0,0,67,102.64015625,10.115,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,1,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,1793,5,1,0.30065072,0.124122195,0.09472395,0.164884865283966,2.9004340171814,3,2486.83728027344,1089.587109375,326,0,0,326,702.85703125,55.49703125,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,13898,1,6,0.15840414,0.1209185,0.10041511,0.164884865283966,2.9004340171814,5,2819.86856689453,921.063507080078,197,0,0,198,358.901875,33.82203125,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,21741,1,5,0.15456787,0.12699534,0.10959379,0.164884865283966,2.9004340171814,1,1478.59575195313,2210.02033691406,624,0,0,624,955.4159375,32.82859375,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,14445,5,8,0.32467136,0.12538448,0.094751865,0.164884865283966,2.9004340171814,3,2547.28917236328,1170.46712036133,352,1,0,354,589.018125,39.918125,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,3919,1,6,0.14875019,0.099077865,0.098494336,0.164884865283966,2.9004340171814,16,2289.30877685547,2002.74858398438,103,0,0,103,132.17234375,11.15359375,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,33577,1,8,0.14717099,0.1043158,0.0871228,0.164884865283966,2.9004340171814,8,2235.92562255859,1216.52224121094,431,0,0,431,360.57265625,45.65296875,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,1,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,14474,1,8,0.1911841,0.12399536,0.10764525,0.164884865283966,2.9004340171814,20,2602.68858642578,1174.09725952148,172,0,0,172,258.29375,40.1890625,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,17961,1,4,0.110000074,0.10042361,0.09867012,0.164884865283966,2.9004340171814,4,3104.71319580078,2035.23037109375,40,0,0,40,114.9678125,13.908125,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,8248,8,5,0.3081353,0.12018901,0.10216445,0.164884865283966,2.9004340171814,5,716.563903808594,1917.59522705078,100,0,0,100,187.1275,19.82359375,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,28263,5,1,0.17311479,0.12074508,0.11969873,0.164884865283966,2.9004340171814,3,3851.23046875,1036.10247802734,231,0,0,232,355.15390625,24.88109375,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,13767,1,5,0.1285238,0.10687141,0.074111536,0.164884865283966,2.9004340171814,3,2745.60874023438,964.535736083984,530,0,0,530,449.71109375,143.3259375,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,13789,5,8,0.42224467,0.12099979,0.094957456,0.164884865283966,2.9004340171814,8,2803.01590576172,1020.92066040039,660,0,0,660,774.2490625,63.21875,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,1,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,10920,5,1,0.31373876,0.13147631,0.10088195,0.164884865283966,2.9004340171814,15,2971.05961914063,827.243927001953,87,0,0,87,303.81125,5.78,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,13386,5,1,0.19157517,0.12825549,0.11565479,0.164884865283966,2.9004340171814,3,2799.7638671875,1224.01317749023,224,0,0,224,317.4484375,13.005,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,3204,8,1,0.17770779,0.12001963,0.09184344,0.164884865283966,2.9004340171814,16,3438.74825439453,1707.98400268555,465,0,0,465,363.6884375,61.8640625,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,23411,1,5,0.13895223,0.1197962,0.10620583,0.164884865283966,2.9004340171814,5,865.01076965332,1851.83955078125,191,0,0,193,311.44265625,21.90078125,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,1853,8,1,0.1587237,0.110715546,0.09905954,0.164884865283966,2.9004340171814,3,3293.34678955078,878.168701171875,301,0,0,301,370.23609375,77.89453125,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,13396,8,6,0.25751328,0.10575501,0.09887146,0.164884865283966,2.9004340171814,5,2846.20321044922,1268.07330932617,450,0,0,450,977.2715625,61.81890625,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,22721,8,1,0.12807687,0.10004498,0.09348835,0.164884865283966,2.9004340171814,28,1110.398828125,1891.23298339844,214,0,0,215,220.76890625,42.26625,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,8093,8,1,0.26322618,0.10722958,0.10482898,0.164884865283966,2.9004340171814,3,791.08235168457,2335.69810791016,593,0,0,594,677.34375,72.9725,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,14155,1,6,0.16453883,0.11168871,0.10740215,0.164884865283966,2.9004340171814,26,2533.44471435547,1396.44758911133,374,0,1,375,471.3409375,44.7046875,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,13614,5,1,0.2295064,0.118848726,0.113067985,0.164884865283966,2.9004340171814,3,2942.76640625,893.030004882813,226,0,0,226,610.28671875,13.05015625,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,13813,1,8,0.21158224,0.108262055,0.09509925,0.164884865283966,2.9004340171814,8,3071.96350097656,1330.49674072266,434,0,0,434,283.35546875,75.18515625,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,1,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,8100,6,1,0.1215018,0.111610144,0.10861922,0.164884865283966,2.9004340171814,3,816.516204833985,2333.09519042969,675,0,0,677,753.2965625,74.73359375,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,19132,1,4,0.11478994,0.0905929,0.0857561,0.164884865283966,2.9004340171814,6,2511.18865966797,2122.26634521484,67,0,0,67,63.038125,12.50828125,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,18776,1,8,0.19927847,0.10732285,0.08334278,0.164884865283966,2.9004340171814,12,3153.91732177734,2390.51708984375,1279,0,0,1279,671.2025,73.28859375,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,25503,5,1,0.22600193,0.11298563,0.109671384,0.164884865283966,2.9004340171814,16,1245.73518066406,2819.72537841797,340,0,0,341,950.13265625,29.57734375,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,26742,1,9,0.13013288,0.11762712,0.11019114,0.164884865283966,2.9004340171814,14,5075.05822753906,2339.95391845703,166,0,0,166,240.27640625,63.35421875,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,5078,8,6,0.14185715,0.109066375,0.09680547,0.164884865283966,2.9004340171814,23,1847.79541015625,2121.26298828125,295,0,0,295,395.4784375,77.3978125,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,19999,5,1,0.34030947,0.12336114,0.09229178,0.164884865283966,2.9004340171814,15,1283.21279296875,1659.50712890625,383,0,0,383,399.67796875,54.77453125,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,11514,6,1,0.16442391,0.11524333,0.096517965,0.164884865283966,2.9004340171814,28,4798.94892578125,2431.8201171875,159,0,0,159,412.4571875,28.6290625,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,19682,5,9,0.26616886,0.14657958,0.099843994,0.164884865283966,2.9004340171814,5,1476.31448974609,1391.45435791016,49,0,0,49,157.00828125,6.7734375,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,26318,5,1,0.2648167,0.14190234,0.10265095,0.164884865283966,2.9004340171814,19,4068.10622558594,495.006143188477,107,0,0,107,1035.0715625,29.7128125,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,19687,5,1,0.2686497,0.14304005,0.11273091,0.164884865283966,2.9004340171814,5,1484.80463256836,1401.83583374023,209,0,0,209,354.34109375,23.16515625,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,33156,1,6,0.15489256,0.12098027,0.09755265,0.164884865283966,2.9004340171814,8,2461.14822998047,1170.06349487305,86,0,0,86,147.931875,6.45734375,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,1,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,13482,1,5,0.20227782,0.11533058,0.099578284,0.164884865283966,2.9004340171814,6,2857.71722412109,1568.40263061523,244,0,0,244,163.14953125,11.92125,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,19205,8,6,0.23662841,0.12141224,0.10147808,0.164884865283966,2.9004340171814,16,2757.02231445313,1723.77789916992,680,0,1,682,711.843125,66.47,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,197,5,1,0.22887826,0.13026279,0.12269288,0.164884865283966,2.9004340171814,5,1664.20080566406,1970.75882568359,413,0,0,413,435.3965625,31.8803125,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,13491,1,5,0.17414087,0.12234088,0.121905684,0.164884865283966,2.9004340171814,1,2839.85062255859,1611.39465942383,619,0,0,619,692.01953125,30.48046875,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,24126,1,5,0.11718494,0.11400499,0.1041971,0.164884865283966,2.9004340171814,16,5165.10219726562,1209.11151123047,411,0,0,411,544.223125,5.78,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,5124,4,1,0.14155795,0.101928465,0.10079858,0.164884865283966,2.9004340171814,4,2127.77100830078,2438.72138671875,503,0,0,503,520.6515625,72.5209375,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,16383,1,5,0.1563133,0.09834317,0.08810536,0.164884865283966,2.9004340171814,19,4566.86115722656,2990.17777099609,81,0,0,81,161.5690625,14.991875,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,14083,1,5,0.20366192,0.10924038,0.10373877,0.164884865283966,2.9004340171814,15,2703.37976074219,1613.77438964844,437,0,0,437,418.508125,28.67421875,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,20080,5,1,0.3260498,0.14053522,0.09435383,0.164884865283966,2.9004340171814,3,1172.60415649414,1662.4309753418,323,0,0,323,495.815625,28.9903125,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,3645,4,1,0.10946228,0.09743097,0.0964122,0.164884865283966,2.9004340171814,4,2420.67756347656,2145.37219238281,359,1,0,360,304.714375,51.0265625,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,33207,8,1,0.16496594,0.13369724,0.09552537,0.164884865283966,2.9004340171814,9,2227.91578369141,1580.8373046875,229,0,0,229,244.9275,31.83515625,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,2396,5,1,0.21435152,0.12726398,0.11768903,0.164884865283966,2.9004340171814,1,1658.50055541992,1502.37489624023,360,0,0,361,589.96640625,38.96984375,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,34314,5,9,0.31579417,0.12248186,0.11350519,0.164884865283966,2.9004340171814,21,1991.87788085938,981.873681640625,175,0,0,175,352.760625,40.32453125,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,5159,1,12,0.110017486,0.10103173,0.07523304,0.164884865283966,2.9004340171814,10,1729.31825561523,2056.37163085938,532,1,0,533,439.460625,58.341875,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,11799,8,4,0.13284247,0.111134626,0.10660043,0.164884865283966,2.9004340171814,5,4652.20356445313,1887.20502929688,259,0,0,259,278.1625,38.9246875,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,7892,6,1,0.12162041,0.11681178,0.10429446,0.164884865283966,2.9004340171814,15,4896.54370117188,637.760177612305,306,0,0,306,607.93859375,59.60625,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,13181,5,1,0.20927282,0.1402029,0.104898706,0.164884865283966,2.9004340171814,8,3212.70469970703,1211.00772094727,103,0,0,103,142.0615625,9.70859375,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,1,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,19282,6,1,0.13600141,0.1261581,0.098274924,0.164884865283966,2.9004340171814,2,2899.02294921875,2079.66984863281,657,0,0,658,670.84125,75.9528125,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,35884,1,8,0.12508552,0.09847986,0.093270384,0.164884865283966,2.9004340171814,24,3486.86560058594,2944.60648193359,116,0,0,116,144.0484375,25.60359375,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,29011,4,6,0.11119214,0.10927577,0.10550971,0.164884865283966,2.9004340171814,5,3422.53682861328,1164.54057006836,390,0,0,390,477.07578125,61.3221875,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,29016,1,5,0.20443441,0.13590127,0.1340921,0.164884865283966,2.9004340171814,3,3444.26121826172,1180.1057800293,357,1,0,358,761.83109375,47.865625,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,33810,6,1,0.16532789,0.09912618,0.09878914,0.164884865283966,2.9004340171814,26,2121.05650634766,1551.03127441406,480,0,0,480,443.56984375,73.01765625,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,29019,1,5,0.12355831,0.11628205,0.10950199,0.164884865283966,2.9004340171814,16,3500.80634765625,1198.86917724609,279,1,0,280,487.7778125,10.5665625,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,24757,1,5,0.21325324,0.10956694,0.09913969,0.164884865283966,2.9004340171814,25,1622.08212280273,2918.89626464844,329,0,0,329,293.335,24.61015625,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,26909,4,1,0.11479641,0.10775181,0.09973017,0.164884865283966,2.9004340171814,23,5193.17958984375,1818.02486572266,332,0,0,332,352.1284375,42.8984375,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,12982,1,6,0.20130089,0.10227622,0.09960287,0.164884865283966,2.9004340171814,8,3266.82060546875,1294.92644042969,84,0,0,84,140.30046875,14.3596875,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,1,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,13408,5,1,0.30477396,0.13484699,0.10815425,0.164884865283966,2.9004340171814,5,2905.17009277344,1171.04267578125,312,0,0,312,693.8709375,51.116875,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,24052,1,5,0.15662645,0.11597505,0.10726371,0.164884865283966,2.9004340171814,5,5362.73176269531,1336.0901184082,304,0,0,305,351.5865625,14.269375,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,23113,1,6,0.14780849,0.12141156,0.100878365,0.164884865283966,2.9004340171814,3,1051.81513061523,2094.56580810547,589,0,0,589,654.63015625,25.5584375,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,19783,5,9,0.36024186,0.1437537,0.117679626,0.164884865283966,2.9004340171814,3,1491.97796020508,1310.98762207031,406,0,0,406,860.85875,47.73015625,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,1082,1,10,0.13086961,0.12458047,0.09095633,0.164884865283966,2.9004340171814,10,4967.56892089844,1458.21224975586,368,1,0,370,264.48015625,62.676875,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,34426,5,8,0.37363628,0.11571205,0.109251544,0.164884865283966,2.9004340171814,7,1804.94615478516,1250.35674438477,451,0,0,451,666.37078125,61.90921875,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,33297,8,6,0.20549983,0.10640454,0.09190735,0.164884865283966,2.9004340171814,8,2293.43177490234,1179.85084228516,291,0,0,291,313.92625,53.23921875,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,1,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,22048,6,1,0.16133125,0.103233255,0.098028205,0.164884865283966,2.9004340171814,1,1453.61164550781,2163.58659667969,715,1,0,716,679.64671875,116.18703125,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
Pdzrn3,Calb1,Lamp5,Rasgrf2,Gsg1l,3,8558,8,1,0.20757285,0.10298117,0.10134095,0.164884865283966,2.9004340171814,1,1805.18002929688,3420.82603759766,149,0,0,149,282.81359375,34.9509375,Neurons,Neurons,Neurons,Neurons,Neurons,Neurons,0,Transformer Model : Whole Split - Clean Data
