genes5,genes4,genes3,genes2,genes1,Label.1,cell_id,Label.2,Label.3,Probability.1,Probability.2,Probability.3,Test.Accuracy,Test.Loss,True_cluster,x_centroid,y_centroid,transcript_counts,control_probe_counts,control_codeword_counts,total_counts,cell_area,nucleus_area,cell_type_1,cell_type_2,cell_type_3,cell_type_4,cell_type_5,majority_cell_type,status,Title
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,34190,1,3,0.18367517,0.16866997,0.14594984,0.176946267,2.924649,3,1768.837549,1414.498364,192,0,0,192,468.4057813,23.2103125,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,3659,3,1,0.16981293,0.13892014,0.09999277,0.176946267,2.924649,16,2359.558081,1776.753589,345,1,0,347,433.0935938,12.3728125,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,19400,3,10,0.17504461,0.16143502,0.124356925,0.176946267,2.924649,20,4899.690112,3434.188013,63,0,0,63,99.524375,5.5090625,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,2436,3,1,0.20872347,0.20078258,0.13716711,0.176946267,2.924649,5,1050.210486,1689.322809,263,0,0,263,459.4648438,69.4503125,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,33305,3,8,0.24326517,0.15659891,0.13558233,0.176946267,2.924649,26,2423.097241,1201.37674,150,0,0,150,182.1151563,18.19796875,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,28803,1,10,0.16885209,0.13575813,0.105989635,0.176946267,2.924649,6,3534.461035,1128.487061,621,0,0,622,800.3042188,73.74015625,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,26283,15,3,0.12971337,0.101806514,0.100571185,0.176946267,2.924649,26,3992.696948,791.571994,48,0,0,48,108.6910938,13.77265625,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,4138,3,1,0.17804308,0.1665249,0.105542794,0.176946267,2.924649,5,2042.412,2250.134485,47,0,0,47,105.3495313,6.683125,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,35319,1,4,0.14559689,0.1273836,0.113371134,0.176946267,2.924649,14,3726.520361,2936.430212,55,0,0,55,164.36875,10.97296875,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,32991,15,3,0.21202792,0.13591184,0.13391219,0.176946267,2.924649,5,2328.871545,1578.67215,105,0,0,105,178.81875,14.45,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,26392,1,15,0.24319644,0.14577436,0.102225326,0.176946267,2.924649,1,3507.831714,801.7343811,266,0,0,268,695.8126563,46.9625,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,33032,9,3,0.3271029,0.19537035,0.16288291,0.176946267,2.924649,16,2414.440979,1587.183356,224,0,0,224,331.085625,7.1346875,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,7930,1,3,0.12972459,0.12379068,0.12328103,0.176946267,2.924649,3,4373.468726,833.9930847,494,0,0,494,730.4023438,76.17859375,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,3663,8,3,0.19266267,0.170369,0.119208045,0.176946267,2.924649,6,2371.115466,1757.745007,334,0,0,335,684.2978125,121.4251563,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,27826,1,10,0.09823413,0.09588394,0.08895401,0.176946267,2.924649,6,4082.729297,1122.699341,357,0,0,357,438.376875,61.36734375,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,26357,9,3,0.16231349,0.13777709,0.11237878,0.176946267,2.924649,9,3592.478931,779.8286713,164,0,0,164,575.11,26.551875,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,26472,3,9,0.2754007,0.22919999,0.15148783,0.176946267,2.924649,12,3379.822461,787.2895691,108,0,0,108,474.5470313,11.06328125,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,31662,3,8,0.14093818,0.13355568,0.12745571,0.176946267,2.924649,12,3915.679395,1754.865051,350,0,0,351,439.5057813,25.468125,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,31467,10,3,0.23633748,0.096323594,0.0894194,0.176946267,2.924649,2,3810.462012,1985.641504,62,0,0,62,87.19671875,16.97875,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,19991,3,15,0.20639676,0.17964436,0.12027047,0.176946267,2.924649,15,1249.214557,1663.140588,212,0,0,212,244.8823438,46.059375,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,10397,9,1,0.14792036,0.10784091,0.08122304,0.176946267,2.924649,1,634.3190369,3041.627673,72,0,0,72,116.4579688,6.9540625,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,1368,15,1,0.3082477,0.18694317,0.092162654,0.176946267,2.924649,28,2746.899512,837.0468903,8,0,0,8,200.1325,11.06328125,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,22625,3,15,0.25999582,0.1972989,0.15783228,0.176946267,2.924649,8,1299.18028,2047.298254,150,0,0,150,258.1582813,9.52796875,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,2504,3,9,0.15662138,0.13408148,0.118186496,0.176946267,2.924649,14,3320.908496,2586.932043,52,0,0,52,160.575625,8.71515625,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,20285,1,15,0.16012292,0.14133199,0.13981101,0.176946267,2.924649,1,3198.695886,2737.525024,157,0,0,157,472.9214063,25.829375,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,23271,1,3,0.14799432,0.11348259,0.10704073,0.176946267,2.924649,5,1161.969403,2477.99176,106,0,0,106,195.7071875,20.18484375,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,506,3,1,0.1460819,0.118548244,0.106671505,0.176946267,2.924649,22,2230.667078,3389.859973,88,1,0,89,97.8084375,15.2628125,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,19208,15,3,0.26449206,0.116733566,0.104297765,0.176946267,2.924649,4,2782.69248,1758.672827,340,0,0,340,448.5821875,14.85640625,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,32731,1,15,0.15145004,0.14524543,0.10702304,0.176946267,2.924649,5,3578.378809,2372.342529,131,0,0,131,477.3467188,5.3284375,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,23018,15,11,0.1278499,0.10980848,0.10428359,0.176946267,2.924649,8,1070.819043,2468.470142,183,0,0,183,306.5657813,6.2315625,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,2364,3,1,0.1876715,0.18516997,0.15414193,0.176946267,2.924649,3,1092.327612,1696.030566,351,0,0,351,420.9465625,42.5371875,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,26269,9,1,0.23265313,0.17634988,0.11827178,0.176946267,2.924649,15,3985.123315,741.275589,59,0,0,59,538.6689063,19.2365625,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,322,9,1,0.30832034,0.12444969,0.1180001,0.176946267,2.924649,10,2385.358569,1696.262988,294,0,0,295,554.51875,8.3990625,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,30128,1,3,0.20285073,0.11638075,0.09673675,0.176946267,2.924649,27,5073.160669,3345.023511,99,0,0,99,134.926875,22.3071875,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,23307,3,8,0.28525332,0.17558652,0.09476078,0.176946267,2.924649,1,1006.337433,1727.915942,301,0,0,301,464.386875,45.15625,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,24297,1,10,0.18222481,0.17831832,0.08049954,0.176946267,2.924649,16,5077.182813,1317.591724,132,0,0,132,216.5242188,6.45734375,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,9124,15,10,0.19707015,0.1427911,0.106856756,0.176946267,2.924649,10,4445.568066,1467.709174,712,0,0,712,853.8595313,139.8940625,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,1290,1,10,0.14628506,0.13582428,0.13491423,0.176946267,2.924649,10,740.4030731,3394.451758,120,0,0,120,183.2892188,20.63640625,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,23314,18,28,0.3956152,0.13530935,0.07503729,0.176946267,2.924649,3,938.6520325,1741.307178,380,0,0,380,778.9453125,10.2053125,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,3906,1,3,0.12512217,0.12123156,0.10544713,0.176946267,2.924649,1,2249.159558,1966.748303,444,0,0,444,488.4551563,41.49859375,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,9346,1,15,0.16294505,0.12993927,0.11604848,0.176946267,2.924649,3,4891.786108,1050.045404,186,0,0,186,340.3426563,33.64140625,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,34426,15,9,0.16116011,0.14369275,0.13597068,0.176946267,2.924649,7,1804.946155,1250.356744,451,0,0,451,666.3707813,61.90921875,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,28989,3,1,0.23515782,0.16590016,0.11519257,0.176946267,2.924649,3,3513.931543,1072.788922,112,0,0,113,318.2160938,13.86296875,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,6655,1,9,0.13725162,0.12807085,0.074897975,0.176946267,2.924649,22,1964.865686,3241.525012,244,0,0,244,474.5470313,7.044375,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,35392,3,10,0.114519835,0.11150563,0.09385147,0.176946267,2.924649,7,3762.171802,2860.859485,93,0,0,93,73.83046875,13.86296875,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,2377,3,10,0.28013715,0.25110888,0.11942156,0.176946267,2.924649,5,1650.260474,1645.187866,22,0,0,22,35.04125,5.64453125,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,35309,4,3,0.10266446,0.095141485,0.09047257,0.176946267,2.924649,15,3639.646875,2920.304907,195,0,0,195,116.7740625,10.656875,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,23614,3,10,0.20345145,0.13253213,0.0888344,0.176946267,2.924649,9,2899.08147,3504.007129,134,0,0,134,452.2398438,8.0378125,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,12105,1,9,0.12984492,0.099648274,0.07937467,0.176946267,2.924649,26,4693.546851,1829.792053,107,0,0,107,141.4745313,32.7834375,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,34050,3,15,0.19890125,0.19879037,0.14698917,0.176946267,2.924649,1,2133.359509,1130.109241,235,0,0,235,439.460625,31.609375,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,22282,3,1,0.15906304,0.1424019,0.12210275,0.176946267,2.924649,23,1362.446033,2500.539172,266,0,0,267,432.5517188,25.468125,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,23042,1,15,0.28918827,0.14379245,0.12880754,0.176946267,2.924649,8,1601.877087,1743.228809,254,0,0,254,387.5760938,14.991875,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,28273,1,3,0.13835938,0.12934372,0.08975712,0.176946267,2.924649,10,3805.271118,1068.189459,469,0,0,470,701.005625,18.19796875,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,23416,3,15,0.2249796,0.19883214,0.12688194,0.176946267,2.924649,23,880.281665,1847.02074,236,1,0,237,303.4048438,7.4959375,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,22868,3,15,0.119387634,0.11314209,0.112906925,0.176946267,2.924649,15,882.2280945,2426.271667,212,0,0,212,209.6604688,10.3859375,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,9547,1,3,0.15479602,0.15207367,0.14390214,0.176946267,2.924649,10,4424.72937,1101.646692,162,0,0,162,331.0404688,8.08296875,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,25141,1,9,0.103479214,0.10213576,0.08858181,0.176946267,2.924649,1,1616.876392,3192.318811,78,0,0,78,183.8310938,7.9475,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,9912,1,15,0.17674176,0.16060267,0.10762369,0.176946267,2.924649,5,4273.317725,1086.781549,393,0,0,393,533.2501563,45.83359375,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,28021,3,1,0.18284734,0.14882648,0.11766108,0.176946267,2.924649,4,3876.779858,1631.316327,269,0,0,269,321.4673438,24.97140625,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,10540,1,15,0.20725419,0.16588727,0.1327344,0.176946267,2.924649,26,578.0871063,2957.832739,179,0,0,179,390.15,6.7734375,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,2849,15,3,0.14608055,0.14410044,0.1155531,0.176946267,2.924649,2,5425.075195,1510.531036,93,0,0,93,220.6785938,8.98609375,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,5953,3,1,0.18676493,0.11813568,0.115510136,0.176946267,2.924649,22,2194.176221,2904.987683,290,0,0,290,416.1148438,31.11265625,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,27847,1,10,0.25266358,0.13526183,0.12186119,0.176946267,2.924649,6,3880.127563,1333.904834,46,0,0,46,232.3289063,8.5796875,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,18665,1,8,0.16574372,0.11051705,0.10160357,0.176946267,2.924649,16,2797.608569,2502.707129,247,1,0,248,635.980625,71.5275,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,14162,3,10,0.27310815,0.1703691,0.11470139,0.176946267,2.924649,5,2500.579639,1421.869354,45,0,0,45,40.09875,13.9984375,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,34169,3,10,0.17490822,0.1680386,0.12583914,0.176946267,2.924649,3,1848.467358,1495.357208,244,0,0,244,257.3454688,13.0953125,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,2423,1,3,0.25598696,0.25189868,0.15183887,0.176946267,2.924649,3,1236.06861,1690.457941,489,0,0,489,764.1792188,59.38046875,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,20077,3,15,0.31052154,0.21147597,0.10096052,0.176946267,2.924649,3,1172.318298,1526.954651,127,0,0,127,335.9625,10.9278125,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Ntsr2,Hapln1,Slc39a12,Rfx4,Gli3,5,20347,1,15,0.112570144,0.09158282,0.08200197,0.176946267,2.924649,11,3097.590503,3269.066174,294,0,0,294,376.8740625,50.93625,Astrocytes,Astrocytes,Astrocytes,Neurons,Astrocytes,Astrocytes,0,CNN Model : Independent Sampling - Raw Data
Opn3,Plcxd2,Nrep,Gfra2,Cbln1,10,5770,5,15,0.09676004,0.09459465,0.09404676,0.176946267,2.924649,17,2268.082227,3192.994495,116,0,0,116,128.8759375,16.12078125,Neurons,Neurons,Neurons,,Neurons,Neurons,0,CNN Model : Independent Sampling - Raw Data
Opn3,Plcxd2,Nrep,Gfra2,Cbln1,10,18326,1,3,0.14529656,0.1115332,0.099588916,0.176946267,2.924649,1,3259.83197,1762.113293,507,0,0,507,285.4778125,74.19171875,Neurons,Neurons,Neurons,,Neurons,Neurons,0,CNN Model : Independent Sampling - Raw Data
Opn3,Plcxd2,Nrep,Gfra2,Cbln1,10,35,8,3,0.16381548,0.15036073,0.123759374,0.176946267,2.924649,4,2234.251978,2548.845154,81,1,0,82,89.36421875,8.80546875,Neurons,Neurons,Neurons,,Neurons,Neurons,0,CNN Model : Independent Sampling - Raw Data
Opn3,Plcxd2,Nrep,Gfra2,Cbln1,10,4915,1,5,0.15572283,0.1356358,0.095455915,0.176946267,2.924649,4,1948.813843,2523.801904,405,1,0,407,383.828125,55.99375,Neurons,Neurons,Neurons,,Neurons,Neurons,0,CNN Model : Independent Sampling - Raw Data
Opn3,Plcxd2,Nrep,Gfra2,Cbln1,10,24863,1,5,0.13746212,0.11623644,0.1081142,0.176946267,2.924649,5,1592.150854,2943.883691,102,0,0,102,58.703125,13.546875,Neurons,Neurons,Neurons,,Neurons,Neurons,0,CNN Model : Independent Sampling - Raw Data
Opn3,Plcxd2,Nrep,Gfra2,Cbln1,10,24079,1,5,0.178848,0.12756214,0.11266566,0.176946267,2.924649,10,5107.298462,1100.641882,220,0,0,220,332.6209375,45.56265625,Neurons,Neurons,Neurons,,Neurons,Neurons,0,CNN Model : Independent Sampling - Raw Data
Opn3,Plcxd2,Nrep,Gfra2,Cbln1,10,26711,4,1,0.15294765,0.10920235,0.085268624,0.176946267,2.924649,2,5110.857837,2457.125879,137,0,0,137,94.69265625,29.93859375,Neurons,Neurons,Neurons,,Neurons,Neurons,1,CNN Model : Independent Sampling - Raw Data
Opn3,Plcxd2,Nrep,Gfra2,Cbln1,10,28282,5,1,0.12177828,0.12169145,0.10786597,0.176946267,2.924649,3,3796.309595,1093.598358,128,1,0,129,499.2926563,7.27015625,Neurons,Neurons,Neurons,,Neurons,Neurons,0,CNN Model : Independent Sampling - Raw Data
Opn3,Plcxd2,Nrep,Gfra2,Cbln1,10,25791,4,1,0.13397007,0.12268653,0.1203212,0.176946267,2.924649,10,1187.67132,3031.225549,549,0,0,550,499.8345313,55.7228125,Neurons,Neurons,Neurons,,Neurons,Neurons,0,CNN Model : Independent Sampling - Raw Data
Opn3,Plcxd2,Nrep,Gfra2,Cbln1,10,25925,3,1,0.16620015,0.10983085,0.077782825,0.176946267,2.924649,15,986.9161987,2682.024548,329,0,0,329,350.4576563,44.975625,Neurons,Neurons,Neurons,,Neurons,Neurons,0,CNN Model : Independent Sampling - Raw Data
Opn3,Plcxd2,Nrep,Gfra2,Cbln1,10,19284,15,1,0.12339258,0.08154061,0.07894674,0.176946267,2.924649,4,2901.675464,2010.350232,150,0,0,150,133.9334375,8.2184375,Neurons,Neurons,Neurons,,Neurons,Neurons,0,CNN Model : Independent Sampling - Raw Data
Opn3,Plcxd2,Nrep,Gfra2,Cbln1,10,19191,3,1,0.21299368,0.19863325,0.089080736,0.176946267,2.924649,16,2689.419922,1774.020764,190,0,0,190,194.8492188,42.04046875,Neurons,Neurons,Neurons,,Neurons,Neurons,0,CNN Model : Independent Sampling - Raw Data
Opn3,Plcxd2,Nrep,Gfra2,Cbln1,10,26171,9,5,0.13670678,0.13026845,0.113408506,0.176946267,2.924649,6,951.3090637,3349.374573,134,0,0,134,62.08984375,23.43609375,Neurons,Neurons,Neurons,,Neurons,Neurons,0,CNN Model : Independent Sampling - Raw Data
Opn3,Plcxd2,Nrep,Gfra2,Cbln1,10,18510,5,1,0.1536314,0.10463194,0.104205914,0.176946267,2.924649,21,2828.08634,2203.962219,30,0,0,30,46.91734375,14.04359375,Neurons,Neurons,Neurons,,Neurons,Neurons,0,CNN Model : Independent Sampling - Raw Data
Opn3,Plcxd2,Nrep,Gfra2,Cbln1,10,1570,9,17,0.24589998,0.13433902,0.09661351,0.176946267,2.924649,10,4936.910815,1804.675342,191,0,0,192,134.02375,55.85828125,Neurons,Neurons,Neurons,,Neurons,Neurons,0,CNN Model : Independent Sampling - Raw Data
Opn3,Plcxd2,Nrep,Gfra2,Cbln1,10,22269,9,1,0.19990031,0.13244705,0.11430487,0.176946267,2.924649,10,1344.428876,2410.366541,250,0,0,250,135.9203125,49.44609375,Neurons,Neurons,Neurons,,Neurons,Neurons,0,CNN Model : Independent Sampling - Raw Data
